249.9365925,0
250.2521701,0
250.3185369,0
250.3981218,0
250.6998501,0
251.02253,0
251.2300742,0
251.5392203,0
251.6482008,0
251.8356218,0
250.7732402,0
248.0167693,0
247.9180082,0
249.5194523,0
251.4937658,0
251.7020597,0
251.7994397,0
251.9810606,0
252.3136837,0
252.3787879,0
252.141572,0
252.2050189,0
251.9869792,0
249.3350694,0
248.1849353,0
248.1747554,0
248.3467882,0
248.6455177,0
248.9056187,0
248.9974353,0
249.266059,0
249.4436553,0
249.800071,0
250.0922112,0
250.4056187,0
250.5912247,0
250.2883917,0
248.5732323,0
247.7918245,0
247.9190735,0
248.8244555,0
250.0145991,0
250.2719381,0
250.4360006,0
250.5187816,0
250.7696496,0
251.0741793,0
251.3270202,0
251.6664694,0
251.8424874,0
251.796441,0
250.4174164,0
249.1885259,0
247.6689552,0
247.8499053,0
249.380011,0
251.3038984,0
251.525292,0
251.6886443,0
251.9843355,0
252.3452888,0
252.2906802,0
251.7865767,0
251.7957702,0
250.6260259,0
249.434304,0
249.4038826,0
249.6838699,0
249.8796954,0
250.2243529,0
250.2560764,0
250.5220565,0
250.8901515,0
251.0008286,0
251.22747,0
251.3983191,0
251.6574732,0
251.8092645,0
251.3246922,0
249.7896544,0
247.8545218,0
248.0882655,0
249.5227273,0
251.451744,0
251.7025726,0
251.7512232,0
252.0001973,0
252.2674006,0
252.2461727,0
251.8427241,0
251.9150095,0
251.0587516,0
249.838739,0
249.697601,0
249.9154435,0
250.130524,0
250.5212279,0
250.6302478,0
250.6725063,0
250.8852983,0
250.9722222,0
251.304214,0
251.5712989,0
251.7919034,0
251.8292298,0
250.6563684,0
249.381392,0
247.9105508,0
248.1416903,0
248.9477588,0
250.2563131,0
250.4062105,0
250.4870581,0
250.6555003,0
250.9571496,0
251.2002052,0
251.4888731,0
251.6730587,0
251.7052557,0
250.4306739,0
249.4066051,0
249.373619,0
249.4667377,0
249.6382181,0
249.9677241,0
250.0752841,0
250.2211569,0
250.4481929,0
250.6469381,0
251.0317235,0
251.1250789,0
251.4019886,0
251.4407749,0
250.6325758,0
249.2922585,0
249.0885811,0
249.2168166,0
249.4165483,0
249.6041667,0
249.7177241,0
249.7826705,0
250.0095881,0
250.1875789,0
250.5282907,0
250.7827494,0
250.9202573,0
251.0370107,0
250.9705256,0
249.7887468,0
248.7664931,0
248.823114,0
249.0625,0
249.2653488,0
249.5451783,0
249.6261837,0
249.7379261,0
249.9405382,0
250.3109217,0
250.5455335,0
250.8163668,0
250.9184422,0
251.0853851,0
250.3436711,0
249.0068655,0
248.8667929,0
249.0524384,0
249.1483191,0
249.4943971,0
249.5499132,0
249.6192787,0
249.8277304,0
250.1816998,0
250.490333,0
250.6596828,0
250.834517,0
250.9983428,0
250.7286537,0
249.3117898,0
248.7066367,0
248.820352,0
248.9001342,0
249.1704545,0
249.4578993,0
249.6357718,0
249.795928,0
250.03634,0
250.2998343,0
250.5991162,0
250.8342014,0
251.0557528,0
250.6521465,0
249.1529751,0
248.4776278,0
248.6261048,0
248.7683475,0
249.034959,0
249.3335701,0
249.4194681,0
249.7013889,0
249.9614504,0
250.2841698,0
250.492148,0
250.7366635,0
250.8309265,0
250.8702652,0
249.9281881,0
248.2544586,0
247.9194681,0
248.5565025,0
249.6354956,0
249.9232165,0
250.0669981,0
250.2180398,0
250.5260022,0
250.7718198,0
251.1017992,0
251.4389994,0
251.6361664,0
251.8463542,0
251.9514283,0
250.2501184,0
246.8117503,0
246.6284722,0
248.2441998,0
250.3818655,0
250.6240925,0
250.8411853,0
251.0551215,0
251.3727509,0
251.6927083,0
251.9823627,0
252.0663273,0
251.8860874,0
249.7946259,0
248.7325994,0
248.7796323,0
249.1914457,0
249.2967172,0
249.4408144,0
249.630958,0
249.9006471,0
250.1352588,0
250.5159012,0
250.8626499,0
251.2043087,0
251.3693182,0
251.5342882,0
251.4319366,0
250.0829388,0
249.0509391,0
249.0274227,0
249.2079388,0
249.2836569,0
249.384154,0
249.631905,0
249.7374921,0
249.8785511,0
250.2086095,0
250.4840988,0
250.6955887,0
250.8992661,0
250.9244792,0
249.9137074,0
248.6889994,0
248.6050347,0
248.6951547,0
248.7965988,0
249.1589725,0
249.4153251,0
249.5627762,0
249.7025331,0
250.0921717,0
250.215041,0
250.5138494,0
250.7022175,0
250.7628235,0
249.9393545,0
248.5091935,0
248.2813289,0
248.425071,0
249.2633365,0
250.3765388,0
250.5657749,0
250.7301926,0
250.9833097,0
251.3626894,0
251.6429924,0
251.8041746,0
251.8620581,0
250.1182134,0
247.3536537,0
247.526239,0
249.1839094,0
251.6474905,0
251.7088857,0
251.7677951,0
251.2238794,0
251.5211884,0
251.7312579,0
251.9430634,0
251.8577178,0
249.9871765,0
248.2712279,0
248.6996528,0
248.8285196,0
249.1068103,0
249.3139599,0
249.3715672,0
249.4164299,0
249.6211332,0
249.7812105,0
250.2127525,0
250.398911,0
250.6246449,0
250.7276673,0
250.2470407,0
248.7505919,0
248.3900726,0
248.8303741,0
249.7064789,0
250.6297348,0
250.6918403,0
250.8435922,0
250.9360795,0
251.0430082,0
251.3689631,0
251.5007891,0
251.787208,0
251.9152462,0
252.0000395,0
251.396583,0
248.8929135,0
246.4418008,0
246.597459,0
247.5610006,0
248.9230982,0
249.1024306,0
249.1477273,0
249.2392677,0
249.6233823,0
249.7611664,0
250.1959438,0
250.4123264,0
250.6747948,0
250.4612137,0
249.1113873,0
248.1134391,0
248.156684,0
248.3927162,0
249.0413116,0
250.1549479,0
250.3003078,0
250.4497317,0
250.6830808,0
250.9793245,0
251.3363715,0
251.5769413,0
251.8044508,0
252.1075205,0
252.1092961,0
251.0778883,0
248.9507181,0
246.8693971,0
247.0312895,0
247.9395123,0
249.2886679,0
249.3312816,0
249.4681976,0
249.6672191,0
250.0021701,0
250.2416351,0
